uuid,city,state,ref_link,gallons,description,date,latitude,longitude,accident_type
6d3d5d93-e321-4495-bd2a-c187f8a676e0,County,Oklahoma,N/A,N/A,"A 30-inch Northern Natural Gas pipeline exploded and burned in Harper County, Oklahoma on October 8. 220 feet of the pipe was ejected from the ground. Flames were seen for a number of miles, and four houses nearby were evacuated. Oklahoma Highway 283 was closed for several hours until the fire was determined to be under control and safe. There were no injuries.",2013-10-08,35.6038323,-97.3516558,gas
ce262114-e183-4f90-993f-27e414729131,Smithville,Texas,N/A,N/A,"On October 29, a Koch Industries 8-inch pipeline spill about 400 barrels of crude oil near Smithville, Texas. The oil polluted a private stock pond and two overflow reservoirs.",2013-10-29,30.0085542,-97.1594321,oil
901809ed-c5f3-405d-9049-26ae6c2e4cb4,Milford,Texas,N/A,N/A,"A Chevron operated 10-inch LPG pipeline was ruptured by contractors for the company installing a Cathodic protection system, near Milford, Texas, on November 14, causing a large fire, and forcing the evacuation of Milford and 200 students of a nearby school. A nearby 14-inch pipeline was threatened by the failure, but did not fail. There were no injuries reported.",2013-11-14,32.1245956,-96.945277,oil
a30550b1-d772-4768-afdb-aeeaf28b8366,Kingsville,Texas,N/A,N/A,"An ExxonMobil gas plant exploded and burned on November 17, near Kingsville, Texas. The plant burned for over a day, but there were no reported injuries.",2013-11-17,27.5158689,-97.856109,oil
a9790ad1-136d-4a52-83f7-416de524573b,Ranger,Texas,N/A,N/A,"On November 18, a gas pipeline burst near Ranger, Texas, causing a fire in a field, with flames reaching 100 feet high. Some houses nearby were evacuated for a time. The owner of the pipeline, Hanlon Gas, had been installing a new compressor station, and they believe a malfunction led to the rupture and fire. There were no injuries reported.",2013-11-18,32.4698522,-98.6789477,oil
58408968-5278-4d0c-abbf-0055e5c0b3ed,Hughesville,Missouri,N/A,N/A,"On November 28 a 30-inch Panhandle Eastern natural gas pipeline exploded in Hughesville, Missouri causing several nearby buildings to catch fire. There was a local evacuation but no injuries. Metallurgical examination determined the root cause of the failure to be corrosion.",2013-11-28,38.8386278,-93.2954855,gas
c14c7cc1-a955-4473-aa48-9f3d8da7c2dc,Apex,North Carolina,N/A,N/A,"On December 9, a 2-inch pipe on a propane dehydrator failed at the Dixie Pipeline Terminal in Apex, North Carolina, forcing evacuations and sheltering in place at nearby businesses. There was no fire or explosion.",2013-12-09,35.732652,-78.8502856,oil
9a65bb9b-838e-40a6-8ab0-8541a18fd1ee,Township,Pennsylvania,N/A,N/A,"A Sunoco pipeline was found leaking gasoline on December 20, near Coal Township, Pennsylvania, from external corrosion. The initial spill size was reported as two gallons, but, later on, 480 tons of soil were removed as part of the remediation of that leak.",2013-12-20,40.3059994,-75.7983215,oil
183a929f-b505-4b41-b03f-f8b36f24a5d0,Shrewsbury,Massachusetts,N/A,N/A,"On December 27, two natural gas company workers had minor burns when the pipeline they were working leaked, and the escaping gas exploded and ignited in Shrewsbury, Massachusetts. Flames 30 feet high knocked out phone service in the area.",2013-12-27,42.2959267,-71.7128471,gas
2e0ab822-e5f6-4a68-9334-ef10e3c354ab,Inn,South Carolina,N/A,52000,"On January 7, a Colonial Pipeline line leak from equipment failure in Fountain Inn, South Carolina, spilling about 52,000 gallons of petroleum product, of which around 8,000 gallons was not recovered.",2014-01-07,34.72992,-82.1861062,oil
6d3b7f8e-0dfe-4a58-b614-e7cea1e48af2,Asheville,North Carolina,N/A,N/A,"On January 10, a 12-inch PSNC gas transmission pipeline exploded and burned in Asheville, North Carolina. The cause was damage to the pipeline during installation in 2003. There were no injuries, but the costs of property damage was around $825,000.",2014-01-10,35.5950581,-82.5514869,oil
47490c26-d45a-4a03-aaf2-4c57c029ade1,Tioga,North Dakota,N/A,N/A,"On February 10, a gas pipeline exploded and burned near Tioga, North Dakota. There were no injuries.",2014-02-10,48.3972442,-102.938238,oil
3c30fc8f-e6c4-4dde-80cc-d614ab6836fe,Knifley,Kentucky,N/A,N/A,"On February 13, a 30-inch diameter Columbia Gulf Transmission gas pipeline carrying natural gas exploded near Knifley, Kentucky, sending two people to the hospital with injuries, destroying two houses, and alarming residents, who saw flames from miles away. Later, it was determined that Hydrogen embrittlement had caused the pipe failure from when the pipeline was installed in 1965.",2014-02-13,37.2428449,-85.1894035,gas
efebf2d4-a0c4-48d3-a528-78a5ca6d7494,Baltimore,Maryland,N/A,N/A,"On February 19, a leaking gas main caused a gas build up in a nearby rowhouse, that exploded in [Baltimore, Maryland], killing one youth, and seriously injuring another walking by the area. 3 other people had minor injuries. The area on the gas main near the leak had been patch twice in previous months.",2014-02-19,39.2903848,-76.6121893,oil
4af426b0-9d8b-4aff-a46e-36e6c13e53ca,Neches,Texas,N/A,N/A,"On March 6, contractors working for Shell Oil Company hit Shell's Houston-to-Houma (Ho-Ho) crude oil pipeline near Port Neches, Texas, spilling 364 barrels of crude oil.",2014-03-06,31.8668353,-95.4957876,oil
9b9e31be-9882-4b3d-b51f-761fc74a5f60,in,New York,N/A,N/A,"2014 East Harlem gas explosion: On March 12, there was a gas explosion in New York City, New York. NTSB investigators found natural gas in the soil nearby, indicating that the gas leak had existed for a while before the explosion.",2014-03-12,40.7127837,-74.0059413,gas
44a728af-6bf1-4c53-9030-bada11fe1ad5,County,Ohio,N/A,N/A,"On March 18, a 20-inch Mid-Valley Pipeline Company pipeline failed in Hamilton County, Ohio, spilling at least 364 barrels of crude oil into the adjacent Oak Glen Nature Preserve. Animals in the area were affected.",2014-03-18,37.5108523,-86.8220341,oil
2332a06e-59d7-462f-93d3-8193418d6b1f,Arvin,California,N/A,N/A,"On March 18, a 3-inch, half-mile flare waste gas pipeline in a neighborhood in Arvin, California, was discovered leaking, a few blocks from Arvin High School, in a residential area. It had been leaking for as long as two years.",2014-03-18,35.2017986,-118.833105,oil
65398030-8f34-4709-a20f-ff24087b2188,Plymouth,Washington,N/A,N/A,"On March 31, a pipeline running to a Williams Companies LNG storage facility in Plymouth, Washington exploded and sent shrapnel flying that ruptured an LNG storage tank. Nearly 1,000 residents were evacuated and at least five employees at the facility were injured.",2014-03-31,45.9345771,-119.350296,oil
15d597a5-0bbd-4991-a271-a0c6c22fd933,County,Ohio,N/A,N/A,"On April 17, a private excavator accidentally cut a gas line while doing some work in Union Township, Licking County, Ohio on April 17. The man suffered second degree burns to the upper portion of his body. There was no damage to any buildings.",2014-04-17,37.5108523,-86.8220341,oil
2c925531-9afa-47da-9395-31dffddcaa76,Opal,Wyoming,N/A,N/A,"On April 23, an explosion and fire hit a Williams Companies gas processing plant in Opal, Wyoming. All 95 residents of the town were evacuated, and part of US Highway 30 was closed for a time.",2014-04-23,41.7691159,-110.3259951,oil
bfc918cd-3af3-48f7-86b1-c950cb55010e,County,Missouri,N/A,N/A,"On May 6, Sinclair Oil Corporation pipeline operators detected a pressure drop on a pipeline, with the problem being traced two days later to a leak in Knox County, Missouri. A mixture of gasoline and Diesel fuel contaminated soil on a farm.",2014-05-06,37.2173919,-91.0314099,oil
f6e0270a-c86a-4bba-b1b6-73a6ea131f36,County,South Carolina,N/A,N/A,"On May 12, three workers from Plantation Pipeline inadvertently ruptured their pipeline at a pump station in Anderson County, South Carolina, causing a geyser of gasoline, and spraying the workers with it. There was no fire, but the workers had to be decontaminated at a hospital.",2014-05-12,33.4140155,-79.2920229,oil
e95cabf1-e15c-46b5-9b81-7111392b124e,John,Florida,N/A,N/A,"On May 17, at Port St. John, Florida, Kinder Morgan's 36"" Florida Gas Transmission pipeline ruptured, forcing evacuation of 7 homes and halting train traffic through Brevard Co. for 3 hours near the Florida Power & Light plant. Florida Gas Transmission workers searched for a leak when pressure dropped in the line. Homes, vehicle & train traffic were reopened after the remaining gas escaped from the pipe. This pipeline failure caused $177,321 in property damage.",2014-05-17,29.3907026,-81.8005249,oil
0e55367a-d902-4282-9775-218f7522884b,Bernard,Texas,N/A,N/A,"On June 26, near East Bernard, Texas, a gas pipeline adjacent to a Kinder Morgan gas compressor plant blew out, destroying the roadway and setting a nearby truck on fire just south of Highway 59. Flames as high as 150 feet were shooting out of the pipeline. The focus was on a 27-inch pipeline that sends gasoline to different tank farms along the line.",2014-06-26,29.5310744,-96.0710696,oil
8e192735-5bc0-40bf-9a57-35615c51a852,County,Pennsylvania,N/A,N/A,"On July 10, a vent stack at a Williams Field Services gas pipeline compressor station in Susquehanna County, Pennsylvania caught fire. Only minor damage was reported at other parts of the station.",2014-07-10,40.8765649,-77.8367282,oil
df7149e5-2466-4b47-a353-5e11cd093074,Milledgeville,Georgia,N/A,N/A,"On July 23, at Milledgeville, Georgia, Midway Elementary School faculty and staff were evacuated due to a fire caused by a gas leak at nearby Southern Natural Gas Co. tap station. Fire rescue personnel closed down Highway 441 South for an hour. Due to the amount of pressure, precautionary measures were taken so pipe wouldn't rupture under the road while Southern Natural Gas tried to determine the cause of the leak. ""It could be some type of failure in a valve or regulator. Right now we don't know but Southern Natural Gas is looking into it."" No injuries were reported.",2014-07-23,33.0801429,-83.2320991,gas
388c5fb4-67f5-46cc-b007-e381688e7dcc,County,California,N/A,1200,"On August 4, a Greka 6 inch pipeline spilled over 1,200 gallons of crude oil at the Zick Compressor Station by Williams Field Services in Hop Bottom near Santa Barbara County, California. The oil spread out over less than a mile from the leak and did not enter a river. The station can process 455 million cubic feet of natural gas per day.",2014-08-04,39.0839644,-122.8084496,gas
1676128d-391f-4719-ad87-36e139574f9a,County,Texas,N/A,N/A,"On August 12, a mulching machine hit a 12-inch natural gas pipeline in Rusk County, Texas. The operator of the machine was killed in the following explosion.",2014-08-12,36.8301318,-101.4339148,gas
f8d005c5-bcd4-4403-823f-cb32b97ecc52,County,Oklahoma,N/A,N/A,"On August 21, four workers were injured in a fire while a crew was performing maintenance on a natural gas pipeline in Garvin County, Oklahoma. The injured workers were treated and released from a hospital, and there was no explosion.",2014-08-21,35.6038323,-97.3516558,gas
fac746e8-ae7e-4736-8218-5e0f0c998d38,of,Louisiana,N/A,N/A,"On September 14, a contract worker performing routine maintenance on a Chevron offshore gas pipeline was killed, and two other workers were injured. The accident occurred 6 miles south of Timbalier Bay off the southeast coast of Louisiana.",2014-09-14,30.9842977,-91.9623327,oil
04a9abba-ec57-4672-9af1-92265e454e97,Township,Michigan,N/A,N/A,"On September 16, more than 500 residents of Benton Township, Michigan, were forced to leave their houses for 10 to 12 hours, after authorities discovered a leak on TransCanada Corporation's 22-inch ANR gas transmission pipeline.",2014-09-16,42.5868882,-82.9195514,oil
c1bd2a99-a1b4-42fc-9ef5-24c5404e3a06,Centerview,Missouri,N/A,N/A,"On October 13, a gas transmission pipeline failed near Centerview, Missouri, causing an explosion and massive fire for several hours. There were no injuries.",2014-10-13,38.7443922,-93.8450985,oil
339b9a2d-9db9-40ef-af78-115721f89ab4,Parish,Louisiana,N/A,168000,"On October 13, a Sunoco/Mid-Valley crude oil pipeline ruptured, and spilled about 168,000 gallons of crude oil in Caddo Parish, Louisiana. Wildlife was killed.",2014-10-13,30.3720903,-92.0986365,oil
74fe7b42-18bb-4ac0-b020-490f193603c0,Newport,Arkansas,N/A,N/A,"A 24-inch gas transmission pipeline was hit by excavators on October 23, near Newport, Arkansas. Five nearby houses were evacuated, and two highways and a railroad were closed for a time. There was no fire or injuries.",2014-10-23,35.6048018,-91.2817951,oil
cedcb1e4-150b-4346-bffb-1ca9dc319105,County,Ohio,N/A,N/A,"On October 28, an 8-inch natural gas condensate pipeline exploded in Monroe County, Ohio. A large fire followed. There were no injuries.",2014-10-28,37.5108523,-86.8220341,gas
65c5c3d1-7534-4f36-896a-9b420da96890,Belton,South Carolina,N/A,42,"On December 8, gasoline was discovered leaking from Kinder Morgan Plantation Pipeline in Belton, South Carolina. It was found that the 26-inch pipeline had leaked into a nearby creek. The cause was a failure at a sleeve that was part of an earlier repair. As of April 2015, it was estimated that 8,000 barrels (42 gallons per barrel) or more than 300,000 gallons of gasoline had leaked. After four months of cleanup, only 176,901 gallons of product had been recovered and removed.",2014-04-2015,34.5228881,-82.4942948,oil
2bede162-8817-4df7-b748-a5d6febbf752,Parish,Louisiana,N/A,N/A,"On January 14, during work to free a trapped inline inspection unit, a leak was discovered on the Evangeline Pipeline, near Cameron Parish, Louisiana. This pipeline had been given a Corrective Action Order in October 2014, due to a number of leaks.",2015-01-14,30.3720903,-92.0986365,oil
f41b5717-66c0-4ad7-975b-b01c56da19b4,Edna,Texas,N/A,N/A,"Also on January 14, a gas pipeline exploded near the Ross Barnett Reservoir in Brandon, Mississippi, creating a sizable crater in the ground and burning 6 acres of vegetation before the fire was extinguished. No injuries were reported. The failure was due to a ""hard spot"" from manufacturing, that already had a repair sleeve on it. There are 788 sleeves on the Index 129 pipeline from Edna, Texas, to Sterlington, Louisiana; and, 726 sleeves on the Index 130 pipeline from Marchand Junction, Louisiana to Kosciusko, Mississippi. Both were built from pipe made in 1952.",2015-01-14,28.9785947,-96.6460877,oil
553c03b0-b565-46ea-aab2-2bb970c5bc63,County,Mississippi,N/A,N/A,"On January 16, a transmission pipeline operated by Kinder Morgan subsidiary Southern Natural Gas had an equipment malfunction in Walthall County, Mississippi.",2015-01-16,35.8279728,-90.0746767,gas
0496fe16-e910-4127-87c0-b51adbab66d1,N/A,Wyoming,N/A,30000,"On January 17, oil from a broken pipeline seeped into the Yellowstone River, and contaminated the water supply 10 miles south of Glendive, Montana. The release was from Bridger Pipeline LLC's 12-inch Poplar line, which can carry 42,000 barrels a day of crude from the Bakken formation and runs from Canada south to Baker, Montana. Bridger Pipeline is a subsidiary of True Cos., a privately held Wyoming-based company. The company said in a statement that the pipeline was shut down within an hour of the leak. About 30,000 gallons of crude was spilled, with about 28,000 gallons of crude being lost.",2015-01-17,43.0759678,-107.2902839,oil
e876d0b6-161d-4064-94fd-08d5ae6a2c03,Honolulu,Hawaii,N/A,42000,"On January 21, a petroleum products pipeline in Honolulu, Hawaii ruptured, due to external corrosion, spilling about 42,000 gallons of petroleum product, of which about 22,000 gallons was lost.",2015-01-21,21.3069444,-157.8583333,oil
47cd1215-3433-4c7b-aad8-4d4c767989a0,of,Texas,N/A,N/A,"On January 21, a crude oil pipeline pump station caught fire northwest of Texas City, Texas. Texas City fire officials said that company officials reported that there had been issues with the pump station over the weekend.",2015-01-21,31.9685988,-99.9018131,oil
b9d0de66-c443-4d19-990a-54d6d6a47adf,County,West Virginia,N/A,24000,"On January 26, a 20-inch ATEX pipeline carrying ethane exploded and burned in Brooke County, West Virginia. Despite snow in the area, five acres of woodlands burned, and 24,000 gallons of ethane were consumed. The fireball melted siding on nearby homes and damaged power lines; it is believed that day’s snowy weather lessened the damage. Initial reports suspect a girth weld failure, with the pipeline being less than two years old. There were no injuries.",2015-01-26,39.7068019,-105.0658467,oil
0f5ed5d7-991b-414f-8d01-26ffa07c5e33,Green,Missouri,N/A,N/A,"On January 29, near Bowling Green, Missouri, a rupture in a Rockies Express 42-inch natural gas pipeline blew a 20 by 20-foot crater and forced a six-hour evacuation of 50 families. The rupture occurred in a vacant field a few yards east of Pike County Road 43. Strong winds helped dissipate gas until a temporary cap was put in place. This explosion caused $2,672,345 in property damage and was due to a fault in the pipe's fabrication or construction.",2015-01-29,37.8269814,-93.2784825,gas
e43dfc44-ef04-488b-833e-343342ab0efe,Morgan,Tennessee,N/A,N/A,"On February 10 in Hopkinton, Massachusetts, the temperature caused ""natural force damage"" to a Kinder Morgan Tennessee Gas Pipeline, causing $55,150 worth of property damage.",2015-02-10,36.1004285,-84.6479124,oil
97a821ca-1aa3-446a-8437-6bf38f347beb,Shively,Kentucky,N/A,6700,"On February 17, a suspected electrical arc made a hole in a Marathon Petroleum pipeline in Shively, Kentucky, spill about 6,700 gallons of jet fuel. More than 2,500 tons of soil were removed to clean up the area.",2015-02-17,38.2000701,-85.8227413,oil
fe065e1f-9b7a-44c9-93ca-5d406bcaaae1,Dawson,Texas,N/A,N/A,"On February 25, a 26-inch crude oil pipeline in Navarro County near the Town of Dawson, Texas, failed, spill about 50 barrels of crude oil. Near the failure, investigation showed that the pipe had lost about 80% of its thickness, due to external corrosion. This anomaly was not seen in a 2011 test of this pipeline.",2015-02-25,31.8940478,-96.7147127,oil
800f4bb6-c2e4-4802-ab35-6504004789e9,Morgan,Tennessee,N/A,N/A,"On March 2, a Kinder Morgan Tennessee Gas Pipeline leaked due to equipment failure, causing $281,890 of property damage in Marshall, Mississippi.",2015-03-02,36.1004285,-84.6479124,oil
e8e96bd6-d64e-466e-97a7-e996ccba383f,Creek,Texas,N/A,N/A,"On March 13 a pipeline Patrol pilot identified an oil sheen on a pond near Tehuacana Creek, Texas which was then linked to a leaking 10 inch petroleum products pipeline. About 50 barrels of diesel fuel were spilled.",2015-03-13,29.6724055,-99.7553722,oil
f7e6b363-6c48-4f0a-a226-b1b88f42e9ed,Augusta,Georgia,N/A,N/A,"On March 20, a pipe owned by Kinder Morgan subsidiary Southern Natural Gas failed in Rolling Fork, Mississippi, and on March 23, another of that subsidiary's pipes failed due to equipment malfunction in Augusta, Georgia, causing $311,785 in property damage.",2015-03-20,33.4734978,-82.0105148,gas
defc9daf-92c7-4fc2-b948-a953f8b1265c,County,West Virginia,N/A,N/A,"On April 9, 2 Williams Companies pipelines broke within hours of each other in Marshall County, West Virginia. A 4-inch condensate pipeline broke at 8 pm local time, spilling about 132 barrels of condensate into a creek. Around 10:50 pm local time, a 12-inch gas pipeline ruptured. There was no fire or injuries. Heavy rains were said to be the cause of the failures.",2015-04-09,39.7068019,-105.0658467,oil
9de07c4b-aa13-4d71-ada1-661cdd81ab43,Borger,Texas,N/A,N/A,"On April 13, a Kinder Morgan / Natural Gas Pipeline Co. of America pipeline exploded and burned near Borger, Texas. One home was evacuated, but, there were no injuries. The explosion, caused by equipment failure due to environmental cracking, caused $455,000 in property damage.",2015-04-13,35.6678203,-101.3973876,gas
fee2e005-0187-49f5-be8c-7e22682f9f57,Fresno,California,N/A,N/A,"On April 17, a 12-inch natural gas pipeline near Fresno, California operated by Pacific Gas and Electric Corp was ruptured by a backhoe. The resulting explosion killed 1 person and injured 12 others.",2015-04-17,36.7468422,-119.7725868,gas
3794f191-5dd0-4c48-8a11-5e9c551905f7,County,Kentucky,N/A,N/A,"On May 15, Kinder Morgan's Tennessee Gas Pipeline leaked in Powell County, Kentucky causing $23,400 in property damage.",2015-05-15,37.6638744,-87.972681,oil
d17b9c3e-6218-40e3-a962-65581b27e19c,Goleta,California,N/A,124000,"On May 19, a Plains All American Pipeline oil pipeline ruptured near Refugio State Beach, also near Goleta, California, spilling about 124,000 gallons of crude oil. It is referred to as the Refugio Oil Spill.",2015-05-19,34.4358294,-119.8276389,oil
d74a9d93-c796-42e4-a606-c94b5c0b127f,the,Arkansas,N/A,N/A,"On May 31, a 24-inch natural gas back-up pipeline that runs under the Arkansas River in Little Rock, Arkansas ruptured releasing 3.9 million cubic feet of natural gas. The pipeline was not currently in use. No one was injured. A tugboat was damaged.",2015-05-31,35.20105,-91.8318334,gas
0c02abd1-522e-47c7-953f-ea47424b2922,Parish,Louisiana,N/A,N/A,"On June 9 in Moorehouse Parish, Louisiana, Kinder Morgan's Tennessee Gas Pipeline equipment failed, due to environmental cracking, and leaked, causing $73,395 in property damage.",2015-06-09,30.3720903,-92.0986365,oil
929bbd1b-18ab-4f18-a57b-f7ce33ee8760,County,Pennsylvania,N/A,N/A,"On June 9, a 24-inch natural gas pipeline ruptured in Lycoming County, Pennsylvania. About 130 individuals were evacuated from their homes. No injuries or damage reported. there was no fire The cause was Stress corrosion cracking.",2015-06-09,40.8765649,-77.8367282,gas
40fd78b1-52b3-4c53-af0a-f6791d31c275,County,Texas,N/A,N/A,"On June 10, Kinder Morgan's El Paso Natural Gas control/relief equipment failed and leaked in Gray County, Texas.",2015-06-10,36.8301318,-101.4339148,gas
ad87175a-a58b-4afd-b4ed-0df57bc0153d,Cuero,Texas,N/A,N/A,"On June 13, a 42-inch gas gathering pipeline exploded and burned near Cuero, Texas. 7 homes were evacuated for a time, but there were no injuries.",2015-06-13,29.0938652,-97.2891568,oil
fd15126d-06ba-44c0-9429-fbb27e4209f8,Marshall,Texas,N/A,N/A,"On June 15, Kinder Morgan's Natural Gas Pipeline Co. of America equipment failed for unknown causes, with $260,555 of property damage in Marshall, Texas (that area's third documented Kinder Morgan leak).",2015-06-15,32.5448714,-94.3674184,gas
ab0e8263-4626-4c58-beca-378654e0dadd,Victoria,Texas,N/A,N/A,"On June 18, in Victoria Texas, Kinder Morgan's Tennessee Gas Pipeline pipe failed due to external corrosion and caused $159,346 in property damage).",2015-06-18,28.8052674,-97.0035982,oil
947c37db-7299-4c35-bcfb-3844965d2356,Houston,Texas,N/A,N/A,"On June 22, a truck driver was killed when his rig veered off a highway and broke above ground facilities for a propylene pipeline in Houston, Texas. The highway was closed for several hours while the gas dissipated.",2015-06-22,29.7604267,-95.3698028,oil
128faac9-e6a2-4e5b-9c52-87c1cba5913e,Deer,Texas,N/A,N/A,"Four workers were hurt on June 25, when a 4-inch gas pipeline exploded at a gas pipeline facility, near White Deer, Texas. 2 of the workers were critically injured. The cause of the explosion was not immediately known.",2015-06-25,42.2445817,-85.7205965,oil
361b659b-e9aa-4e43-8ff2-b8665ccd4100,Grantfork,Illinois,N/A,4200,"On July 10, a fitting on a 20-inch Plains All American Pipeline crude oil pipeline broke, spilling 4200 gallons of crude oil near Grantfork, Illinois. Much of the crude reached a nearby creek. There were no injuries.",2015-07-10,38.8300469,-89.6656453,oil
7aef08ac-8b15-4803-9683-05a6288623df,Worthington,Pennsylvania,N/A,N/A,"On July 15, two workers were hurt by an explosion, when a bulldozer hit a 4-inch gas pipeline, at an EQT gas compressor station in Worthington, Pennsylvania.",2015-07-15,40.8375642,-79.631992,oil
10466a35-5fee-40b7-9eef-6cdffcba0a3b,Falfurrias,Texas,N/A,N/A,"On August 3, two individuals were injured in Falfurrias, Texas when a natural gas pipeline operated by Kinder Morgan ruptured and exploded due to external corrosion, with $191.498 in property damage. Later investigation showed that the pipe split along an ERW seam.",2015-08-03,27.2269872,-98.1441714,gas
06d3d3ff-a4c7-4eea-a37e-7946a0178dda,County,Colorado,N/A,N/A,"On August 7, a natural gas liquids pipeline in Weld County, Colorado burned, after being struck by a third party.",2015-08-07,29.5378648,-96.4929797,gas
4ac9904d-e23a-4e0e-bedb-fdd1cd722009,Kannapolis,North Carolina,N/A,6000,"0n August 13, crew working for Colonial Pipeline damaged one of Colonial's lines in Kannapolis, North Carolina, spilling about 6,000 gallons of petroleum product. About 1,000 gallons of product was lost.",2015-08-13,35.4873613,-80.6217341,oil
9a76f96a-1b45-4716-99b7-eae832a0918b,Cypress,Texas,N/A,N/A,"On August 13, a natural gas pipeline in Cypress, Texas ruptured and leaked while a contract crew worked in the area. The pipeline was owned by Gulfsouth Pipeline. There were no injuries or immediate damage; residents were evacuated.",2015-08-13,29.9716905,-95.6937856,gas
da1a224c-a9bf-41fe-826d-b146d1c99cf9,of,Louisiana,N/A,N/A,"On August 26, two maintenance divers were injured while working on a pipeline owned by Boardwalk/Gulf South Pipeline Co. 25 miles offshore of Louisiana when the pipeline ruptured, and the gas ignited.",2015-08-26,30.9842977,-91.9623327,oil
6a33f11d-9573-44ea-82e2-71bfded4d48c,Centreville,Virginia,N/A,7000,"On September 21, a Colonial Pipeline 32 inch main line was discovered to be leaking in Centreville, Virginia. At least 7,000 gallons of gasoline were spilled, forcing several nearby businesses to close.",2015-09-21,38.8403909,-77.4288769,oil
898a6f72-fed3-45a1-bdcd-4ef6b812f865,Gibson,Louisiana,N/A,N/A,"On October 8, an explosion occurred at a Williams Companies pipeline facility in Gibson, Louisiana. 4 employees were killed, and, one other injured. The cause of the explosion was from procedure not being followed during welding work.",2015-10-08,29.6868756,-90.990653,oil
18745661-bb71-4696-aa7a-e51aeecc3422,Wortham,Texas,N/A,N/A,"On November 15, work was being performed on a flow control valve, on a Sunoco 10 inch crude oil pipeline, in Wortham, Texas, when the valve failed, injuring 5 workers, a spilling some crude oil. It was later determined that the valve was under 400 psi of nitrogen pressure when it was being worked on.",2015-11-15,31.7879419,-96.4624814,oil
3d60eda0-a4b4-44df-85be-d77cafa86d49,County,Utah,N/A,11000,"On November 30, about 11,000 gallons of gasoline, butane and propane leaked from a pipeline in eastern Summit County, Utah.",2015-11-30,40.0966287,-111.5706786,oil
e576ae77-0f45-463f-9fc1-862b655ae22a,Southern,California,N/A,N/A,"On December 8, a contractor drilled into an 8-inch buried oil line (200 mm) that transports oil from a holding station in Ventura to a Wilmington refinery near Long Beach while setting new poles for Southern California Edison along State Route 118 near Somis that spilled about 7,980 U.S. gallons (190 barrels).",2015-12-08,34.9592083,-116.419389,oil
3ae69507-eb2d-40fc-921c-8bdcb3fd1011,in,Oklahoma,N/A,N/A,"On January 2, 3 people were injured, one seriously, one home destroyed, and 50 homes were damaged in Oklahoma City, Oklahoma, when a leak gas from a gas main entered a home. Preliminary results indicate that a leak occurred at a weld seam on the gas main. Later, later, Oklahoma regulators filed a complaint over the failure with Oklahoma Natural Gas. The complaint alleged the utility failed to properly inspect its system following eight previous leak failures in the neighborhood going back to 1983.",2016-01-02,35.0077519,-97.092877,gas
43645050-0c62-4378-96cc-bc20bdd3f8bc,County,Texas,N/A,N/A,"On January 9, a 30-inch Atmos Energy gas transmission pipeline exploded and burned in Robertson County, Texas. 4 families nearby were evacuated.",2016-01-09,36.8301318,-101.4339148,oil
9e61d012-6582-49be-b583-40022fb31554,Conway,Kansas,N/A,N/A,"On January 11, butane leaking from a pipeline storage facility, in Conway, Kansas, forced a closure of a nearby highway for a time.",2016-01-11,38.369453,-97.7864348,oil
72ef3da7-9533-4fad-a6a8-dd9416af6474,Rozet,Wyoming,N/A,1500,"On February 14, a 6-inch crude oil pipeline broke near Rozet, Wyoming, spilling about 1,500 gallons of crude oil into a creek bed.",2016-02-14,44.2780362,-105.2060973,oil
85952853-93e8-4a8b-956f-c1439db055d1,County,Texas,N/A,N/A,"On February 16, an explosion and fire occurred at a gas plant in Frio County, Texas. 2 employees at the plant were injured.",2016-02-16,36.8301318,-101.4339148,oil
8f8ee90a-3ca4-49b4-b819-44618f3491b9,Sulphur,Louisiana,N/A,208000,"On February 24, a 10-inch propane pipeline exploded and burned, near Sulphur, Louisiana. There were no injuries. About 208,000 gallons of propane were burned. The cause was from manufacturing defects.",2016-02-24,30.2365943,-93.3773783,oil
3ad12107-04de-4c1a-9947-a1056f34cba7,City,Iowa,N/A,30000,"On March 11, about 30,000 gallons of gasoline spilled from a leaking plug on a pipeline, at a tank farm in Sioux City, Iowa.",2016-03-11,41.6611277,-91.5301683,oil
387b8e7c-a3dd-4802-a7c5-7b8d4b66ccd0,Harwood,North Dakota,N/A,4000,"On March 22, about 4,000 gallons of gasoline spilled from a 6-inch petroleum products pipeline in Harwood, North Dakota.",2016-03-22,46.9794115,-96.8806377,oil
284b0bb0-6cc9-4943-a405-dddaae009ecf,Freeman,South Dakota,N/A,16800,"On April 2, the TransCanada Corporation Keystone Pipeline was observed by a local resident to be leaking, near Freeman, South Dakota. The cause was a crack in a girth weld, and amount of tar sands dilbit spill was about 16,800 gallons.",2016-04-02,43.3524871,-97.4372863,oil
7a28253c-af5d-4aec-b82f-f8b7cce1798d,Woodsboro,Texas,N/A,N/A,"On April 12, a pipeline at a gas plant in Woodsboro, Texas exploded, killing 2 men, and injured another worker.",2016-04-12,28.2383414,-97.319993,oil
d29e5eea-d61b-42c4-baae-f671c2c7e048,County,Illinois,N/A,48000,"On April 17, a 10 petroleum products pipeline failed in Wabash County, Illinois, resulting in a sheen on the Wabash River. About 48,000 gallons of diesel fuel was spilled.",2016-04-17,37.5086525,-89.2847251,oil
